"svspp","stocks","biomass","treatment","year","total","ztotal","lowerci","upperci","ciflag"
"36","south","yes","YNY","2010","0",NA,"0","0","-2"
"36","south","yes","YNY","2011","0",NA,"-289.707227346851","6423.79248735011","-3"
"36","south","yes","YNY","2012","0",NA,"0","0","-3"
"36","south","yes","YNY","2013","0",NA,"0","0","-1"
"36","south","yes","YNY","2014","6268.44199439321","6268.44199439321","1367.11776186068","11917.2011099237","-2"
"36","south","yes","YNY","2015","0",NA,"0","0","-2"
"36","south","yes","YNY","2016","0",NA,"0","0","-3"
"36","south","yes","YNY","2017","0",NA,"0","0","0"
"36","south","yes","YNY","2018","0",NA,"0","0","-5"
"36","south","yes","NNN","1976","8612.32521433403","8612.32521433403","1.1953513598495e-12","17242.8456925233","-1"
"36","south","yes","NNN","1977","13575.5172957792","13575.5172957792","4103.73082267959","21816.701707177","-2"
"36","south","yes","NNN","1978","18084.8955220963","18084.8955220963","-2.29533904706071e-12","43357.0139546003","-1"
"36","south","yes","NNN","1979","32354.5729716075","32354.5729716075","18101.1414484588","46608.0044947562","-1"
"36","south","yes","NNN","1980","8626.86839289296","8626.86839289296","1.1972184900251e-12","17253.7367857859","-4"
"36","south","yes","NNN","1981","0",NA,"0","0","-2"
"36","south","yes","NNN","1982","8610.28983337553","8610.28983337553","3160.54361067918","14053.2453979366","-2"
"36","south","yes","NNN","1983","12047.0090306957","12047.0090306957","0","24094.0180613914","0"
"36","south","yes","NNN","1984","8627.91767318075","8627.91767318075","1.19774066375139e-12","17272.9804483554","-1"
"36","south","yes","NNN","1985","6788.93144309214","6788.93144309214","-5.72694750857629e-13","13166.2290651911","-1"
"36","south","yes","NNN","1986","5754.45160375","5754.45160375","1233.09677223214","8631.677405625","-1"
"36","south","yes","NNN","1987","0",NA,"0","0","-1"
"36","south","yes","NNN","1988","2874.0094347776","2874.0094347776","-5.98273396402505e-13","5748.01886955521","-1"
"36","south","yes","NNN","1989","48257.0052202627","48257.0052202627","0","96585.7258987561","1"
"36","south","yes","NNN","1990","7240.86186121664","7240.86186121664","-2.85542907968739e-13","19172.0647378807","-1"
"36","south","yes","NNN","1991","0",NA,"0","0","0"
"36","south","yes","NNN","1992","0",NA,"0","0","-1"
"36","south","yes","NNN","1993","0",NA,"0","0","0"
"36","south","yes","NNN","1994","14681.5438869544","14681.5438869544","-1.19623683407327e-12","43104.2198042213","-2"
"36","south","yes","NNN","1995","109824.478670365","109824.478670365","0","223191.254219409","0"
"36","south","yes","NNN","1996","6455.56685168776","6455.56685168776","0","12912.7673349825","-4"
"36","south","yes","NNN","1997","2578.89572886562","2578.89572886562","0","4921.62017026394","0"
"36","south","yes","NNN","1998","11521.0716620997","11521.0716620997","-5.98007631039488e-13","25076.5898751832","-1"
"36","south","yes","NNN","1999","0",NA,"0","0","-1"
"36","south","yes","NNN","2000","0",NA,"0","0","-1"
"36","south","yes","NNN","2001","0",NA,"0","0","-1"
"36","south","yes","NNN","2002","0",NA,"0","0","0"
"36","south","yes","NNN","2003","8564.5158233051","8564.5158233051","1601.24713671643","15785.3481262752","-1"
"36","south","yes","NNN","2004","0",NA,"0","0","0"
"36","south","yes","NNN","2005","10588.5622051649","10588.5622051649","5.71245482444357e-13","9639.61636514222","-1"
"36","south","yes","NNN","2006","406.214580725233","406.214580725233","0","812.429161450465","0"
"36","south","yes","NNN","2007","0",NA,"0","0","0"
"36","south","yes","NNN","2008","2354.86937882638","2354.86937882638","-6.92048063463501e-15","4712.3792642704","-2"
"36","south","yes","NNN","2009","0",NA,"0","0","-2"
"36","south","yes","NNN","2010","0",NA,"0","0","-1"
"36","south","yes","NNN","2011","2411.64100926958","2411.64100926958","0","6021.61924754855","-1"
"36","south","yes","NNN","2012","0",NA,"0","0","-2"
"36","south","yes","NNN","2013","0",NA,"0","0","1"
"36","south","yes","NNN","2014","23750.7857849084","23750.7857849084","5972.08836735899","46597.8385425909","-1"
"36","south","yes","NNN","2015","5900.10599114185","5900.10599114185","0","11241.1174567879","-2"
"36","south","yes","NNN","2016","0",NA,"0","0","-3"
"36","south","yes","NNN","2017","0",NA,"0","0","0"
"36","south","yes","NNN","2018","0",NA,"0","0","-5"
"36","south","yes","YNN","1976","9906.08244265858","9906.08244265858","1112.30308810539","18356.6474781935","-2"
"36","south","yes","YNN","1977","15325.2347129678","15325.2347129678","5163.70571617806","24215.6991971752","-3"
"36","south","yes","YNN","1978","20481.288283934","20481.288283934","-561.307853106709","48498.0699978217","-2"
"36","south","yes","YNN","1979","37025.4371344571","37025.4371344571","21675.8005845105","51501.7395669018","-3"
"36","south","yes","YNN","1980","9840.38588397555","9840.38588397555","1212.45738680535","18467.8411854281","-4"
"36","south","yes","YNN","1981","0",NA,"0","0","-3"
"36","south","yes","YNN","1982","9759.11376377599","9759.11376377599","4118.88376440402","15359.4716586625","-4"
"36","south","yes","YNN","1983","13604.6833798333","13604.6833798333","1558.172969816","25654.7925341219","-2"
"36","south","yes","YNN","1984","9826.94391288042","9826.94391288042","1143.45033402853","18417.3363206317","-2"
"36","south","yes","YNN","1985","11831.1907744983","11831.1907744983","429.365261810912","14022.073319596","-3"
"36","south","yes","YNN","1986","6494.12758147686","6494.12758147686","1867.10475314088","9265.68538653374","-3"
"36","south","yes","YNN","1987","0",NA,"0","0","-2"
"36","south","yes","YNN","1988","3274.57601093073","3274.57601093073","199.704060060118","6331.14555012297","-3"
"36","south","yes","YNN","1989","56015.6688585266","56015.6688585266","6226.57132451907","102828.586547575","-1"
"36","south","yes","YNN","1990","7705.82755858396","7705.82755858396","-1529.29727853096","18811.1492457384","-2"
"36","south","yes","YNN","1991","0",NA,"0","0","-1"
"36","south","yes","YNN","1992","0",NA,"0","0","-3"
"36","south","yes","YNN","1993","0",NA,"0","0","-1"
"36","south","yes","YNN","1994","17585.8714019358","17585.8714019358","-5234.58634572184","38692.4983248705","-2"
"36","south","yes","YNN","1995","118043.897364015","118043.897364015","2183.1956184847","227868.376034379","-1"
"36","south","yes","YNN","1996","7451.93776405639","7451.93776405639","695.293452397615","13782.0315138094","-4"
"36","south","yes","YNN","1997","2939.47351198969","2939.47351198969","318.223947477528","5240.93251210962","-1"
"36","south","yes","YNN","1998","14469.602006138","14469.602006138","-2510.97012412568","22746.8593084532","-2"
"36","south","yes","YNN","1999","0",NA,"0","0","-1"
"36","south","yes","YNN","2000","0",NA,"0","0","-1"
"36","south","yes","YNN","2001","0",NA,"0","0","-2"
"36","south","yes","YNN","2002","0",NA,"0","0","0"
"36","south","yes","YNN","2003","9675.7847427636","9675.7847427636","2879.59506434664","17070.4252777443","-2"
"36","south","yes","YNN","2004","0",NA,"0","0","-2"
"36","south","yes","YNN","2005","12506.8649407073","12506.8649407073","1028.99691036776","11241.3560444841","-2"
"36","south","yes","YNN","2006","445.141768793763","445.141768793763","11.3020457412348","891.568713866584","-3"
"36","south","yes","YNN","2007","0",NA,"0","0","-2"
"36","south","yes","YNN","2008","2670.70509788521","2670.70509788521","183.546921395321","5014.15769567036","-5"
"36","south","yes","YNN","2009","0",NA,"0","0","-3"
"36","south","yes","YNN","2010","0",NA,"0","0","-2"
"36","south","yes","YNN","2011","2760.86813893489","2760.86813893489","264.298770734091","6424.51464966529","-3"
"36","south","yes","YNN","2012","0",NA,"0","0","-3"
"36","south","yes","YNN","2013","0",NA,"0","0","-1"
"36","south","yes","YNN","2014","23402.1834457347","23402.1834457347","2844.58208831857","46461.5992621038","-2"
"36","south","yes","YNN","2015","7215.94677648136","7215.94677648136","1235.02016269033","12479.0338603326","-3"
"36","south","yes","YNN","2016","0",NA,"0","0","-3"
"36","south","yes","YNN","2017","0",NA,"0","0","0"
"36","south","yes","YNN","2018","0",NA,"0","0","-5"
"36","south","no","NYY","1976","7829.38655848549","7829.38655848549","-5.97675679924749e-13","13246.1543863583","0"
"36","south","no","NYY","1977","6033.56324256851","6033.56324256851","1.19922425391191e-12","29765.2845146364","0"
"36","south","no","NYY","1978","0",NA,"0","0","1"
"36","south","no","NYY","1979","0",NA,"0","0","0"
"36","south","no","NYY","1980","0",NA,"0","0","0"
"36","south","no","NYY","1981","0",NA,"0","0","0"
"36","south","no","NYY","1982","0",NA,"0","0","1"
"36","south","no","NYY","1983","0",NA,"0","0","1"
"36","south","no","NYY","1984","0",NA,"0","0","1"
"36","south","no","NYY","1985","0",NA,"0","0","0"
"36","south","no","NYY","1986","0",NA,"0","0","1"
"36","south","no","NYY","1987","0",NA,"0","0","1"
"36","south","no","NYY","1988","0",NA,"0","0","2"
"36","south","no","NYY","1989","0",NA,"0","0","0"
"36","south","no","NYY","1990","0",NA,"0","0","0"
"36","south","no","NYY","1991","0",NA,"0","0","0"
"36","south","no","NYY","1992","0",NA,"0","0","0"
"36","south","no","NYY","1993","0",NA,"0","0","1"
"36","south","no","NYY","1994","0",NA,"0","0","0"
"36","south","no","NYY","1995","11470.9684541814","11470.9684541814","3407.62986405304","19287.1159446534","0"
"36","south","no","NYY","1996","0",NA,"0","0","0"
"36","south","no","NYY","1997","0",NA,"0","0","0"
"36","south","no","NYY","1998","0",NA,"0","0","0"
"36","south","no","NYY","1999","0",NA,"0","0","0"
"36","south","no","NYY","2000","0",NA,"0","0","0"
"36","south","no","NYY","2001","0",NA,"0","0","1"
"36","south","no","NYY","2002","0",NA,"0","0","0"
"36","south","no","NYY","2003","0",NA,"0","0","0"
"36","south","no","NYY","2004","0",NA,"0","0","1"
"36","south","no","NYY","2005","0",NA,"0","0","1"
"36","south","no","NYY","2006","0",NA,"0","0","0"
"36","south","no","NYY","2007","0",NA,"0","0","0"
"36","south","no","NYY","2008","0",NA,"0","0","0"
"36","south","no","NYY","2009","0",NA,"0","0","0"
"36","south","no","NYY","2010","0",NA,"0","0","0"
"36","south","no","NYY","2011","0",NA,"0","0","1"
"36","south","no","NYY","2012","0",NA,"0","0","0"
"36","south","no","NYY","2013","0",NA,"0","0","1"
"36","south","no","NYY","2014","0",NA,"0","0","0"
"36","south","no","NYY","2015","0",NA,"0","0","0"
"36","south","no","NYY","2016","5360.68455413624","5360.68455413624","0","10721.3691082725","0"
"36","south","no","NYY","2017","28594.010865242","28594.010865242","0","57252.0138695634","1"
"36","south","no","NYY","2018","0",NA,"0","0","0"
"36","south","no","YYY","1976","9142.76123535941","9142.76123535941","673.783552200654","14349.8129135984","0"
"36","south","no","YYY","1977","6880.73861877743","6880.73861877743","804.927984390415","32179.4542054644","0"
"36","south","no","YYY","1978","0",NA,"0","0","0"
"36","south","no","YYY","1979","0",NA,"0","0","0"
"36","south","no","YYY","1980","0",NA,"0","0","0"
"36","south","no","YYY","1981","0",NA,"0","0","0"
"36","south","no","YYY","1982","0",NA,"0","0","0"
"36","south","no","YYY","1983","0",NA,"0","0","0"
"36","south","no","YYY","1984","0",NA,"0","0","0"
"36","south","no","YYY","1985","0",NA,"0","0","0"
"36","south","no","YYY","1986","0",NA,"0","0","0"
"36","south","no","YYY","1987","0",NA,"0","0","0"
"36","south","no","YYY","1988","0",NA,"0","0","0"
"36","south","no","YYY","1989","0",NA,"0","0","0"
"36","south","no","YYY","1990","0",NA,"0","0","0"
"36","south","no","YYY","1991","0",NA,"0","0","0"
"36","south","no","YYY","1992","0",NA,"0","0","0"
"36","south","no","YYY","1993","0",NA,"0","0","0"
"36","south","no","YYY","1994","0",NA,"0","0","0"
"36","south","no","YYY","1995","13088.5348659255","13088.5348659255","4926.3255923622","20904.882893864","0"
"36","south","no","YYY","1996","0",NA,"0","0","0"
"36","south","no","YYY","1997","0",NA,"0","0","0"
"36","south","no","YYY","1998","0",NA,"0","0","0"
"36","south","no","YYY","1999","0",NA,"0","0","0"
"36","south","no","YYY","2000","0",NA,"0","0","0"
"36","south","no","YYY","2001","0",NA,"0","0","0"
"36","south","no","YYY","2002","0",NA,"0","0","0"
"36","south","no","YYY","2003","0",NA,"0","0","0"
"36","south","no","YYY","2004","0",NA,"0","0","0"
"36","south","no","YYY","2005","0",NA,"0","0","0"
"36","south","no","YYY","2006","0",NA,"0","0","0"
"36","south","no","YYY","2007","0",NA,"0","0","0"
"36","south","no","YYY","2008","0",NA,"0","0","-1"
"36","south","no","YYY","2009","0",NA,"0","0","0"
"36","south","no","YYY","2010","0",NA,"0","0","0"
"36","south","no","YYY","2011","0",NA,"0","0","0"
"36","south","no","YYY","2012","0",NA,"0","0","0"
"36","south","no","YYY","2013","0",NA,"0","0","0"
"36","south","no","YYY","2014","0",NA,"0","0","-1"
"36","south","no","YYY","2015","0",NA,"0","0","0"
"36","south","no","YYY","2016","6118.72480047432","6118.72480047432","-669.146802599673","11478.6669415454","0"
"36","south","no","YYY","2017","31355.2038042107","31355.2038042107","1328.56843737659","62230.8993322083","-2"
"36","south","no","YYY","2018","0",NA,"0","0","0"
"36","south","no","NYN","1976","156879.657550041","156879.657550041","48473.952366564","291748.65745155","0"
"36","south","no","NYN","1977","109556.806246639","109556.806246639","52749.563007327","164751.203283332","0"
"36","south","no","NYN","1978","74709.5011488364","74709.5011488364","13413.4864989138","128447.856721838","1"
"36","south","no","NYN","1979","99379.7889912608","99379.7889912608","30547.7177950373","171880.140569343","0"
"36","south","no","NYN","1980","39539.8134674261","39539.8134674261","12072.5104067515","67007.1165281006","0"
"36","south","no","NYN","1981","20318.278530275","20318.278530275","7149.61419693051","32617.577778936","0"
"36","south","no","NYN","1982","66253.7587787509","66253.7587787509","22998.6336948554","113079.713927581","1"
"36","south","no","NYN","1983","54796.3028807979","54796.3028807979","0","109197.961300984","1"
"36","south","no","NYN","1984","43139.5883659038","43139.5883659038","0","89758.5629317683","1"
"36","south","no","NYN","1985","21904.3137955366","21904.3137955366","6027.20260052047","37338.469161926","0"
"36","south","no","NYN","1986","78469.7945965909","78469.7945965909","28280.0208633933","121836.107930085","1"
"36","south","no","NYN","1987","0",NA,"0","0","1"
"36","south","no","NYN","1988","3193.34381641956","3193.34381641956","0","6386.68763283912","2"
"36","south","no","NYN","1989","371448.979904451","371448.979904451","131529.488501164","632724.476894941","0"
"36","south","no","NYN","1990","48277.234685597","48277.234685597","8647.34591251075","87742.3373175073","0"
"36","south","no","NYN","1991","10858.2928847004","10858.2928847004","2766.9973470172","18713.5180385013","0"
"36","south","no","NYN","1992","36091.9616574279","36091.9616574279","13129.3220893489","55572.2156835144","0"
"36","south","no","NYN","1993","3087.86692444777","3087.86692444777","0","6650.79029881058","1"
"36","south","no","NYN","1994","83177.6560895363","83177.6560895363","23102.5921971329","152655.576042558","0"
"36","south","no","NYN","1995","445524.018601438","445524.018601438","123761.309418914","774413.040226364","0"
"36","south","no","NYN","1996","43037.1123445851","43037.1123445851","3881.42712998351","81793.4432876628","0"
"36","south","no","NYN","1997","8205.57731911789","8205.57731911789","2314.63652756936","13232.9602776123","0"
"36","south","no","NYN","1998","23370.2535169375","23370.2535169375","5449.70145233118","43414.9924603647","0"
"36","south","no","NYN","1999","50332.2280644211","50332.2280644211","-4.55406641953188e-12","88595.5222705285","0"
"36","south","no","NYN","2000","0",NA,"0","0","0"
"36","south","no","NYN","2001","78886.1745661882","78886.1745661882","0","150633.123228164","1"
"36","south","no","NYN","2002","3699927.60717329","3699927.60717329","3842.08917609143","17380581.9994801","0"
"36","south","no","NYN","2003","323524.1818735","323524.1818735","32461.8046946552","614779.107351263","0"
"36","south","no","NYN","2004","41219.9092868542","41219.9092868542","6546.81430135372","74941.9030242674","1"
"36","south","no","NYN","2005","49226.9331554066","49226.9331554066","3036.18542033984","97680.0220117687","1"
"36","south","no","NYN","2006","117891.696868548","117891.696868548","14574.6950112969","229677.087391823","0"
"36","south","no","NYN","2007","52727.2192106001","52727.2192106001","14473.8969165569","91150.3201223735","0"
"36","south","no","NYN","2008","27596.0909892873","27596.0909892873","4672.52183153773","64182.1040909908","0"
"36","south","no","NYN","2009","345462.721184147","345462.721184147","0","674391.937781113","0"
"36","south","no","NYN","2010","2157.94714640384","2157.94714640384","-2.84519777087921e-13","24117.292818527","0"
"36","south","no","NYN","2011","34452.0144181368","34452.0144181368","15295.3112010819","56298.5702998672","1"
"36","south","no","NYN","2012","120254.848139519","120254.848139519","30972.4016254591","207120.355098722","0"
"36","south","no","NYN","2013","29509.2694203769","29509.2694203769","11716.9378357119","46832.2990234221","1"
"36","south","no","NYN","2014","22387.6279916397","22387.6279916397","6700.52295956303","39257.4879657716","0"
"36","south","no","NYN","2015","30053.4638802556","30053.4638802556","3599.40198104351","57650.1900253472","0"
"36","south","no","NYN","2016","180119.001018978","180119.001018978","85566.9788495542","270054.811832758","0"
"36","south","no","NYN","2017","28594.010865242","28594.010865242","0","57252.0138695634","0"
"36","south","no","NYN","2018","123427.071617859","123427.071617859","5573.70320405938","240998.768177148","0"
"36","south","no","YYN","1976","179281.625782306","179281.625782306","66890.1953905748","311857.364710631","0"
"36","south","no","YYN","1977","124939.727551485","124939.727551485","67365.3606186266","180175.065196956","0"
"36","south","no","YYN","1978","83045.8794730097","83045.8794730097","21240.8523037295","137053.625955967","0"
"36","south","no","YYN","1979","113778.433857143","113778.433857143","42853.2329960704","185418.126873229","0"
"36","south","no","YYN","1980","45101.768634888","45101.768634888","17629.6067629427","72571.7616931272","0"
"36","south","no","YYN","1981","23952.7550929576","23952.7550929576","9944.55932332713","35473.240353635","0"
"36","south","no","YYN","1982","74000.5834160788","74000.5834160788","28680.5984259338","123259.978104451","0"
"36","south","no","YYN","1983","61493.2724291186","61493.2724291186","6688.70429039571","116538.387682705","0"
"36","south","no","YYN","1984","49134.7195644021","49134.7195644021","5823.57943695875","96043.8403903877","0"
"36","south","no","YYN","1985","22837.2006708103","22837.2006708103","6730.08755437966","38213.7254467602","0"
"36","south","no","YYN","1986","88556.2852019572","88556.2852019572","38785.492282393","132341.579349085","0"
"36","south","no","YYN","1987","0",NA,"0","0","0"
"36","south","no","YYN","1988","3638.41778992303","3638.41778992303","418.311186068241","6835.03513753916","0"
"36","south","no","YYN","1989","428829.247240779","428829.247240779","175970.645559696","678789.008787092","0"
"36","south","no","YYN","1990","54739.5185266965","54739.5185266965","12017.4440131435","92241.5762157984","0"
"36","south","no","YYN","1991","12391.1903506277","12391.1903506277","4224.60866210127","20225.939361822","0"
"36","south","no","YYN","1992","36955.5192318234","36955.5192318234","13468.5263192993","56341.2255206647","0"
"36","south","no","YYN","1993","3484.97030920931","3484.97030920931","374.32242235786","7116.02626790488","0"
"36","south","no","YYN","1994","93262.4058526392","93262.4058526392","28646.3946111793","159141.709791003","0"
"36","south","no","YYN","1995","499704.60540222","499704.60540222","172493.243106059","825461.738761981","0"
"36","south","no","YYN","1996","49679.5850937092","49679.5850937092","9323.67783389717","87859.2084044781","0"
"36","south","no","YYN","1997","9472.66820892809","9472.66820892809","3374.88441041341","14336.6579123638","0"
"36","south","no","YYN","1998","25294.720029553","25294.720029553","6911.85997202896","45229.6926611931","0"
"36","south","no","YYN","1999","51986.876457117","51986.876457117","-1658.75197914953","91191.0386923468","0"
"36","south","no","YYN","2000","0",NA,"0","0","0"
"36","south","no","YYN","2001","74586.6501477308","74586.6501477308","-6924.3764577792","144308.104207989","0"
"36","south","no","YYN","2002","4492758.06697788","4492758.06697788","-3925859.3610528","16793040.5353534","0"
"36","south","no","YYN","2003","348800.229864815","348800.229864815","48964.8059433853","635078.657513503","0"
"36","south","no","YYN","2004","46985.1605779112","46985.1605779112","10553.364942503","81421.3960915346","0"
"36","south","no","YYN","2005","56514.628745022","56514.628745022","8003.5156468367","104194.150830211","0"
"36","south","no","YYN","2006","128629.297496122","128629.297496122","23851.4779680073","239506.130543322","0"
"36","south","no","YYN","2007","56680.6428219543","56680.6428219543","18342.2263540309","94381.0572882822","0"
"36","south","no","YYN","2008","33903.6295711799","33903.6295711799","-358.171198844639","61891.7594340769","-1"
"36","south","no","YYN","2009","358940.048709358","358940.048709358","-46859.9839236674","687553.447070199","0"
"36","south","no","YYN","2010","1974.02886025336","1974.02886025336","-2794.6559868886","22026.8131005615","0"
"36","south","no","YYN","2011","39257.8315148288","39257.8315148288","20137.4693098588","61405.8892726866","0"
"36","south","no","YYN","2012","133896.628440421","133896.628440421","44433.2640263671","220642.002744536","0"
"36","south","no","YYN","2013","32904.8342794397","32904.8342794397","15296.8570696999","50546.6881579396","0"
"36","south","no","YYN","2014","22059.0334113544","22059.0334113544","4535.04647254062","37264.3024079402","-1"
"36","south","no","YYN","2015","33112.7893676785","33112.7893676785","5758.37375378989","58103.3677021066","0"
"36","south","no","YYN","2016","205589.153295937","205589.153295937","109833.059794418","295500.019030728","0"
"36","south","no","YYN","2017","31355.2038042107","31355.2038042107","1328.56843737659","62230.8993322083","-3"
"36","south","no","YYN","2018","133441.913200244","133441.913200244","13875.3458410181","247918.095339519","0"
"36","south","no","NNY","1976","0",NA,"0","0","-1"
"36","south","no","NNY","1977","90503.4486385277","90503.4486385277","27358.2054845306","145444.678047847","-2"
"36","south","no","NNY","1978","0",NA,"0","288921.863322826","-1"
"36","south","no","NNY","1979","647091.459432151","647091.459432151","216416.743813972","1077766.17505033","-2"
"36","south","no","NNY","1980","0",NA,"0","0","-3"
"36","south","no","NNY","1981","0",NA,"0","0","-1"
"36","south","no","NNY","1982","71752.4152781294","71752.4152781294","24998.0344737583","118451.699334951","-2"
"36","south","no","NNY","1983","0",NA,"0","0","0"
"36","south","no","NNY","1984","0",NA,"0","0","-1"
"36","south","no","NNY","1985","0",NA,"0","0","-1"
"36","south","no","NNY","1986","17263.35481125","17263.35481125","-2.3957717492154e-12","28772.25801875","-1"
"36","south","no","NNY","1987","0",NA,"0","0","-1"
"36","south","no","NNY","1988","28740.094347776","28740.094347776","0","57480.1886955521","-1"
"36","south","no","NNY","1989","0",NA,"0","0","0"
"36","south","no","NNY","1990","0",NA,"0","41084.7272200419","-1"
"36","south","no","NNY","1991","0",NA,"0","0","-1"
"36","south","no","NNY","1992","47239.9736777926","47239.9736777926","23842.3392085272","62420.3269209786","-1"
"36","south","no","NNY","1993","0",NA,"0","0","0"
"36","south","no","NNY","1994","233890.351177321","233890.351177321","0","583172.794546051","-2"
"36","south","no","NNY","1995","343766.561056167","343766.561056167","-4.04876647057467e-11","683356.140157037","0"
"36","south","no","NNY","1996","193667.005550633","193667.005550633","0","387383.020049475","-4"
"36","south","no","NNY","1997","25788.9572886562","25788.9572886562","8720.91343620519","40492.561647812","-1"
"36","south","no","NNY","1998","86483.3892149794","86483.3892149794","0","294157.077016242","-1"
"36","south","no","NNY","1999","0",NA,"0","0","-1"
"36","south","no","NNY","2000","0",NA,"0","0","-1"
"36","south","no","NNY","2001","0",NA,"0","0","-1"
"36","south","no","NNY","2002","0",NA,"0","0","0"
"36","south","no","NNY","2003","14404.7091999953","14404.7091999953","-2.3988659725297e-12","69924.6233118564","-1"
"36","south","no","NNY","2004","0",NA,"0","0","0"
"36","south","no","NNY","2005","362002.126672306","362002.126672306","0","329559.533851016","-1"
"36","south","no","NNY","2006","0",NA,"0","0","0"
"36","south","no","NNY","2007","0",NA,"0","0","0"
"36","south","no","NNY","2008","28683.3631616289","28683.3631616289","0","57388.4582251266","-2"
"36","south","no","NNY","2009","0",NA,"0","0","-2"
"36","south","no","NNY","2010","0",NA,"0","0","-1"
"36","south","no","NNY","2011","0",NA,"0","43011.5660539182","-1"
"36","south","no","NNY","2012","0",NA,"0","0","-2"
"36","south","no","NNY","2013","0",NA,"0","0","0"
"36","south","no","NNY","2014","30782.9884885046","30782.9884885046","9184.19313048705","59599.800933107","-1"
"36","south","no","NNY","2015","0",NA,"0","0","-2"
"36","south","no","NNY","2016","0",NA,"0","0","-3"
"36","south","no","NNY","2017","0",NA,"0","0","0"
"36","south","no","NNY","2018","0",NA,"0","0","-5"
"36","south","no","YNY","1976","0",NA,"0","0","-2"
"36","south","no","YNY","1977","102168.231419785","102168.231419785","34424.7047745203","161437.994647835","-3"
"36","south","no","YNY","1978","0",NA,"-67039.1575728529","336650.691848439","-2"
"36","south","no","YNY","1979","740508.742689143","740508.742689143","287909.926535005","1175640.87649324","-4"
"36","south","no","YNY","1980","0",NA,"0","0","-3"
"36","south","no","YNY","1981","0",NA,"0","0","-2"
"36","south","no","YNY","1982","81325.9480314667","81325.9480314667","32984.2024214653","129336.918174333","-4"
"36","south","no","YNY","1983","0",NA,"0","0","-2"
"36","south","no","YNY","1984","0",NA,"0","0","-2"
"36","south","no","YNY","1985","0",NA,"0","0","-3"
"36","south","no","YNY","1986","19482.3827444306","19482.3827444306","1849.18994431715","30621.4479630671","-3"
"36","south","no","YNY","1987","0",NA,"0","0","-2"
"36","south","no","YNY","1988","32745.7601093073","32745.7601093073","1994.90384814196","63311.4555012297","-3"
"36","south","no","YNY","1989","0",NA,"0","0","-2"
"36","south","no","YNY","1990","0",NA,"-11664.1612683786","42228.7945843859","-2"
"36","south","no","YNY","1991","0",NA,"0","0","-2"
"36","south","no","YNY","1992","53079.3474715939","53079.3474715939","28316.2519933081","69267.2091773493","-3"
"36","south","no","YNY","1993","0",NA,"0","0","-1"
"36","south","no","YNY","1994","276481.790536298","276481.790536298","-9207.39408591361","608531.966092915","-2"
"36","south","no","YNY","1995","369268.02015484","369268.02015484","-4899.3856627412","705620.201932481","-1"
"36","south","no","YNY","1996","223558.132921692","223558.132921692","-15125.0336752955","412425.222068427","-4"
"36","south","no","YNY","1997","29394.7351198969","29394.7351198969","11904.0779012539","43685.3606831784","-2"
"36","south","no","YNY","1998","113965.599199063","113965.599199063","-34316.1839439018","261653.288646297","-2"
"36","south","no","YNY","1999","0",NA,"0","0","-1"
"36","south","no","YNY","2000","0",NA,"0","0","-1"
"36","south","no","YNY","2001","0",NA,"0","0","-2"
"36","south","no","YNY","2002","0",NA,"0","0","0"
"36","south","no","YNY","2003","16103.8720898683","16103.8720898683","5728.61031371034","75681.1274323848","-2"
"36","south","no","YNY","2004","0",NA,"0","0","-2"
"36","south","no","YNY","2005","427585.126178029","427585.126178029","50740.1656519322","480393.635298383","-2"
"36","south","no","YNY","2006","0",NA,"0","0","-3"
"36","south","no","YNY","2007","0",NA,"0","0","-2"
"36","south","no","YNY","2008","31373.0060167102","31373.0060167102","1681.596886556","62090.4795758073","-5"
"36","south","no","YNY","2009","0",NA,"0","0","-3"
"36","south","no","YNY","2010","0",NA,"0","0","-2"
"36","south","no","YNY","2011","0",NA,"-2069.33733819179","45884.2320525007","-3"
"36","south","no","YNY","2012","0",NA,"0","0","-3"
"36","south","no","YNY","2013","0",NA,"0","0","-2"
"36","south","no","YNY","2014","30331.1709406124","30331.1709406124","5242.22051184806","59286.6084229549","-2"
"36","south","no","YNY","2015","0",NA,"0","0","-3"
"36","south","no","YNY","2016","0",NA,"0","0","-3"
"36","south","no","YNY","2017","0",NA,"0","0","0"
"36","south","no","YNY","2018","0",NA,"0","0","-5"
"36","south","no","NNN","1976","86123.2521433403","86123.2521433403","0","172428.456925233","-1"
"36","south","no","NNN","1977","90503.4486385277","90503.4486385277","27358.2054845306","145444.678047847","-2"
"36","south","no","NNN","1978","128902.561284228","128902.561284228","2.39085089204331e-12","323379.771429465","-1"
"36","south","no","NNN","1979","647091.459432151","647091.459432151","216416.743813972","1077766.17505033","-1"
"36","south","no","NNN","1980","86268.6839289296","86268.6839289296","0","172537.367857859","-3"
"36","south","no","NNN","1981","0",NA,"0","0","-1"
"36","south","no","NNN","1982","71752.4152781294","71752.4152781294","25001.0688995563","118451.699334951","-2"
"36","south","no","NNN","1983","223730.16771292","223730.16771292","3.82139051535587e-11","447460.33542584","0"
"36","south","no","NNN","1984","224325.8595027","224325.8595027","3.83277012400443e-11","449097.491657241","-1"
"36","south","no","NNN","1985","26723.7947204745","26723.7947204745","-2.29314998491021e-12","52103.9512411277","-1"
"36","south","no","NNN","1986","187019.677121875","187019.677121875","13880.4513911112","306724.709389246","-1"
"36","south","no","NNN","1987","0",NA,"0","0","-1"
